state,district,pincode,enrol_0_5,enrol_5_17,enrol_18_plus,total_bio,total_demo,total_enrol,total_updates,update_intensity,child_share,migration_score,cluster
Jammu and Kashmir,Kulgam,29986811.0,970.0,232.0,9.0,25744.0,12407.0,1211.0,38151.0,31.47772277227723,0.9917491749174917,0.4819188191881919,1
Jammu and Kashmir,Kupwara,82706894.0,2392.0,443.0,40.0,49757.0,45130.0,2875.0,94887.0,32.99269819193324,0.9857440890125174,0.9069898307809799,1
Jammu and Kashmir,Leh,21555514.0,163.0,42.0,1.0,2564.0,1427.0,206.0,3991.0,19.280193236714975,0.9903381642512077,0.5563352826510721,1
Jammu and Kashmir,Poonch,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,4.0,0.0,1.5,0
Jammu and Kashmir,Pulwama,89106066.0,1738.0,118.0,15.0,32830.0,21486.0,1871.0,54316.0,29.014957264957264,0.9914529914529915,0.6544424476866376,1
Jammu and Kashmir,Punch,51090096.0,2063.0,548.0,17.0,46370.0,23435.0,2628.0,69805.0,26.551920882464817,0.9931532902244199,0.5053805179961613,1
Jammu and Kashmir,Rajouri,122953194.0,2071.0,594.0,9.0,55736.0,15808.0,2674.0,71544.0,26.745420560747664,0.9962616822429906,0.283617704576852,1
Jammu and Kashmir,Ramban,52640001.0,1317.0,597.0,6.0,29877.0,7754.0,1920.0,37631.0,19.589276418532016,0.9963560645497137,0.259522056362541,1
Jammu and Kashmir,Reasi,66146123.0,1136.0,570.0,9.0,23240.0,8400.0,1715.0,31640.0,18.43822843822844,0.9941724941724942,0.3614302310571834,1
Jammu and Kashmir,Samba,51352144.0,532.0,47.0,9.0,11225.0,5120.0,588.0,16345.0,27.750424448217316,0.9830220713073005,0.4560840905041867,1
Jammu and Kashmir,Shupiyan,13268907.0,537.0,128.0,1.0,15529.0,8207.0,666.0,23736.0,35.58620689655172,0.9970014992503748,0.5284610431423052,1
Jammu and Kashmir,Srinagar,220455963.0,2851.0,270.0,135.0,72828.0,39706.0,3256.0,112534.0,34.551427694197116,0.9582437826220448,0.5451949086215656,1
Jammu and Kashmir,Udhampur,134418604.0,2446.0,349.0,11.0,45477.0,16850.0,2806.0,62327.0,22.204132525828285,0.995724973281083,0.3705088174501957,1
Jammu and Kashmir,punch,185121.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0
Jammu and Kashmir,udhampur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
Jharkhand,Bokaro,1226992526.0,3505.0,2278.0,17.0,108429.0,70673.0,5800.0,179102.0,30.874332011722117,0.9968970867091881,0.6517845614682284,1
Jharkhand,Bokaro *,1656157.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,0.6666666666666666,0.0,1
Jharkhand,Chatra,369755383.0,3448.0,2819.0,35.0,67692.0,47296.0,6302.0,114988.0,18.24337617007774,0.99428843407901,0.6986837634615101,1
Jharkhand,Deoghar,769610301.0,4518.0,3679.0,127.0,67426.0,60060.0,8324.0,127486.0,15.313633633633634,0.9846246246246246,0.8907410977798211,1
Jharkhand,Dhanbad,1780197130.0,6878.0,4061.0,92.0,151069.0,107797.0,11031.0,258866.0,23.465010877447426,0.9915699782451052,0.71355662937711,3
Jharkhand,Dumka,910464739.0,2743.0,2996.0,86.0,76212.0,59658.0,5825.0,135870.0,23.32131822863028,0.9850669412976313,0.7827798407095903,1
Jharkhand,East Singhbhum,1197435449.0,5983.0,2109.0,99.0,136106.0,60660.0,8191.0,196766.0,24.019287109375,0.98779296875,0.4456787674403227,1
Jharkhand,East Singhbum,3325130.0,848.0,546.0,53.0,0.0,0.0,1447.0,0.0,0.0,0.962707182320442,0.0,1
Jharkhand,Garhwa,486696004.0,4523.0,1535.0,15.0,99458.0,40273.0,6073.0,139731.0,23.004774448468883,0.997365821534409,0.4049206205572145,1
Jharkhand,Garhwa *,113452572.0,314.0,67.0,0.0,5584.0,2116.0,381.0,7700.0,20.157068062827225,0.9973821989528796,0.37887197851387644,1
Jharkhand,Giridih,1024838244.0,7695.0,6526.0,82.0,110410.0,125671.0,14303.0,236081.0,16.50454418344519,0.9941974272930649,1.1382108666708932,3
Jharkhand,Godda,547915791.0,3238.0,2135.0,17.0,80934.0,57677.0,5390.0,138611.0,25.711556297532926,0.996661101836394,0.7126335948600729,1
Jharkhand,Gumla,801822632.0,4083.0,2524.0,94.0,87878.0,46753.0,6701.0,134631.0,20.088182632050135,0.9858251268278126,0.5320156123761081,1
Jharkhand,Hazaribag,203863194.0,358.0,208.0,0.0,7734.0,9726.0,566.0,17460.0,30.793650793650794,0.9982363315696648,1.2574014221073044,1
Jharkhand,Hazaribagh,971721440.0,4125.0,2048.0,31.0,74932.0,66645.0,6204.0,141577.0,22.816599516518938,0.994842868654311,0.8893945257763602,1
Jharkhand,Jamtara,315475493.0,3160.0,1274.0,16.0,39641.0,33003.0,4450.0,72644.0,16.320826780498763,0.9961806335654909,0.83252610867262,1
Jharkhand,Khunti,360773263.0,1426.0,1173.0,45.0,42955.0,21421.0,2644.0,64376.0,24.33875236294896,0.9826086956521739,0.49867306080640655,1
Jharkhand,Kodarma,122156737.0,184.0,126.0,0.0,4898.0,3003.0,310.0,7901.0,25.405144694533764,0.9967845659163987,0.6129822412737294,1
Jharkhand,Koderma,411008371.0,2096.0,1114.0,12.0,38143.0,24185.0,3222.0,62328.0,19.338504498914055,0.9959664908470369,0.634044672818792,1
Jharkhand,Latehar,415006433.0,1675.0,923.0,11.0,43463.0,38645.0,2609.0,82108.0,31.459003831417625,0.9954022988505747,0.8891266335357998,1
Jharkhand,Lohardaga,268956165.0,1984.0,919.0,56.0,39196.0,17419.0,2959.0,56615.0,19.12668918918919,0.9807432432432432,0.44439625481541956,1
Jharkhand,Pakaur,89769622.0,197.0,100.0,0.0,2484.0,3678.0,297.0,6162.0,20.677852348993287,0.9966442953020134,1.4800804828973844,1
Jharkhand,Pakur,316545816.0,3971.0,2908.0,45.0,37287.0,45461.0,6924.0,82748.0,11.949169675090253,0.9933574007220216,1.2191857970392619,1
Jharkhand,Palamau,82211550.0,220.0,66.0,0.0,2634.0,3686.0,286.0,6320.0,22.020905923344948,0.9965156794425087,1.3988614800759014,1
Jharkhand,Palamu,809800026.0,6548.0,1994.0,64.0,113041.0,114051.0,8606.0,227092.0,26.384570698268853,0.9924480074358081,1.0089258859538932,1
Jharkhand,Pashchimi Singhbhum,144983762.0,346.0,252.0,1.0,14111.0,9157.0,599.0,23268.0,38.78,0.9966666666666667,0.6488803854875284,1
Jharkhand,Purbi Singhbhum,476276852.0,814.0,172.0,0.0,20559.0,4866.0,986.0,25425.0,25.75987841945289,0.9989868287740629,0.23667315175097275,1
Jharkhand,Ramgarh,739529380.0,1902.0,1066.0,11.0,37237.0,35460.0,2979.0,72697.0,24.39496644295302,0.9959731543624161,0.9522530748160482,1
Jharkhand,Ranchi,1522020446.0,9318.0,4613.0,334.0,177774.0,103653.0,14265.0,281427.0,19.72711341651479,0.9765175942801065,0.5830572352693011,3
Jharkhand,Sahebganj,590672567.0,3636.0,2670.0,15.0,64425.0,65749.0,6321.0,130174.0,20.59063587472319,0.9974691553305916,1.0205351876571571,1
Jharkhand,Sahibganj,86504072.0,187.0,178.0,0.0,2097.0,2656.0,365.0,4753.0,12.986338797814208,0.9972677595628415,1.2659675881792183,1
Jharkhand,Seraikela-Kharsawan,651673555.0,2398.0,961.0,30.0,64174.0,28739.0,3389.0,92913.0,27.407964601769912,0.9908554572271386,0.4478223607323724,1
Jharkhand,Seraikela-kharsawan,351253021.0,545.0,316.0,0.0,14414.0,5962.0,861.0,20376.0,23.638051044083525,0.9988399071925754,0.4135969476240028,1
Jharkhand,Simdega,341604364.0,1472.0,594.0,13.0,62711.0,26085.0,2079.0,88796.0,42.690384615384616,0.9932692307692308,0.4159491006505932,1
Jharkhand,West Singhbhum,676556978.0,4211.0,2589.0,48.0,131186.0,59305.0,6848.0,190491.0,27.812965396408234,0.9928456709008614,0.45206461006044807,1
Karnataka,Bagalkot,1105615021.0,6158.0,900.0,84.0,77134.0,52661.0,7142.0,129795.0,18.170936581268375,0.98810023799524,0.68271212808712,1
Karnataka,Bagalkot *,106864442.0,218.0,31.0,0.0,1725.0,1196.0,249.0,2921.0,11.684,0.996,0.6929316338354577,1
Karnataka,Ballari,699187638.0,2450.0,267.0,64.0,37360.0,24399.0,2781.0,61759.0,22.199496764917324,0.9766355140186916,0.6530606782473702,1
Karnataka,Bangalore,1986514758.0,5776.0,1236.0,4.0,198979.0,51842.0,7016.0,250821.0,35.74476271911073,0.9992874447769702,0.2605387476128254,1
Karnataka,Bangalore Rural,416676853.0,2251.0,267.0,126.0,38035.0,48234.0,2644.0,86269.0,32.615879017013235,0.951984877126654,1.2681144179198653,1
Karnataka,Belagavi,2184033935.0,7063.0,622.0,120.0,79001.0,54321.0,7805.0,133322.0,17.07942608250064,0.9844991032539072,0.6875901875901876,1
Karnataka,Belgaum,1987849130.0,5861.0,880.0,2.0,111069.0,63022.0,6743.0,174091.0,25.81420521945433,0.9995551601423488,0.5674079409381471,1
Karnataka,Bellary,900967061.0,3623.0,596.0,1.0,68247.0,27380.0,4220.0,95627.0,22.655058043117744,0.9995261786306563,0.40118391747743526,1
Karnataka,Bengaluru,2971912094.0,20441.0,6732.0,3807.0,297075.0,303924.0,30980.0,600999.0,19.398954197734096,0.8770859559084601,1.0230513403977433,3
Karnataka,Bengaluru Rural,5606902.0,1439.0,730.0,621.0,10.0,79.0,2790.0,89.0,0.03188821211035471,0.7771408097456108,7.181818181818182,1
Karnataka,Bengaluru South,46652019.0,15.0,183.0,5.0,146.0,3714.0,203.0,3860.0,18.92156862745098,0.9705882352941176,25.26530612244898,1
Karnataka,Bengaluru Urban,54333699.0,12111.0,7167.0,3796.0,0.0,0.0,23074.0,0.0,0.0,0.8354496208017335,0.0,3
Karnataka,Bidar,788498456.0,3960.0,896.0,64.0,79708.0,43059.0,4920.0,122767.0,24.947571631782157,0.9867913025807763,0.5402024865448067,1
Karnataka,Bijapur,1043360301.0,3296.0,930.0,5.0,55110.0,30382.0,4231.0,85492.0,20.20132325141777,0.9985822306238186,0.5512874017891165,1
Karnataka,Bijapur(KAR),1172321.0,3.0,0.0,0.0,13.0,1.0,3.0,14.0,3.5,0.75,0.07142857142857142,1
Karnataka,Chamarajanagar,100550122.0,232.0,17.0,0.0,1845.0,1110.0,249.0,2955.0,11.82,0.996,0.6013001083423619,1
Karnataka,Chamarajanagar *,13140065.0,23.0,0.0,0.0,62.0,56.0,23.0,118.0,4.916666666666667,0.9583333333333334,0.8888888888888888,1
Karnataka,Chamrajanagar,457041511.0,1988.0,216.0,23.0,28965.0,15211.0,2227.0,44176.0,19.82764811490126,0.9892280071813285,0.5251329144514258,1
Karnataka,Chamrajnagar,162815846.0,356.0,24.0,0.0,2252.0,1936.0,380.0,4188.0,10.992125984251969,0.9973753280839895,0.8592987128273413,1
Karnataka,Chickmagalur,462907355.0,1129.0,102.0,0.0,21919.0,10484.0,1231.0,32403.0,26.301136363636363,0.9991883116883117,0.4782846715328467,1
Karnataka,Chikkaballapur,579440227.0,2842.0,296.0,14.0,41933.0,36221.0,3152.0,78154.0,24.7871868062163,0.9952426260704091,0.863762102351314,1
Karnataka,Chikkamagaluru,409236541.0,1018.0,95.0,38.0,15176.0,11089.0,1151.0,26265.0,22.799479166666668,0.9661458333333334,0.7306450550174606,1
Karnataka,Chikmagalur,73306020.0,145.0,9.0,0.0,1385.0,712.0,154.0,2097.0,13.529032258064516,0.9935483870967742,0.5137085137085137,1
Karnataka,Chitradurga,905575430.0,4042.0,326.0,45.0,61227.0,47341.0,4413.0,108568.0,24.59628454916176,0.9895786135024921,0.7731920036584569,1
Karnataka,Dakshina Kannada,1752104372.0,5896.0,530.0,79.0,78051.0,56402.0,6505.0,134453.0,20.666000614817094,0.9877036581616969,0.7226208168913032,1
Karnataka,Davanagere,219598678.0,437.0,46.0,0.0,6251.0,3186.0,483.0,9437.0,19.49793388429752,0.9979338842975206,0.5095969289827256,1
Karnataka,Davangere,966674623.0,4416.0,352.0,45.0,89432.0,33773.0,4813.0,123205.0,25.59306190278355,0.9904445367677607,0.37763465387496786,1
Karnataka,Dharwad,1003733559.0,4733.0,351.0,19.0,87821.0,55119.0,5103.0,142940.0,28.005485893416928,0.9960815047021944,0.6276217804194849,1
Karnataka,Gadag,679358116.0,4088.0,349.0,20.0,40725.0,28744.0,4457.0,69469.0,15.582996859578286,0.9952893674293405,0.7057899130776408,1
Karnataka,Gadag *,61122238.0,135.0,10.0,0.0,1340.0,847.0,145.0,2187.0,14.979452054794521,0.9931506849315068,0.6316181953765846,1
Karnataka,Gulbarga,986141882.0,3650.0,703.0,3.0,64465.0,23699.0,4356.0,88164.0,20.23502409915079,0.9990819371126922,0.36762014084944,1
Karnataka,Hasan,433303044.0,944.0,49.0,0.0,9682.0,8568.0,993.0,18250.0,18.36016096579477,0.9989939637826962,0.8848497366518641,1
Karnataka,Hassan,805277539.0,2333.0,142.0,19.0,47012.0,38846.0,2494.0,85858.0,34.41202404809619,0.9919839679358717,0.8262820921872673,1
Karnataka,Haveri,795600090.0,3917.0,266.0,59.0,68328.0,57630.0,4242.0,125958.0,29.68607117605468,0.985859061984445,0.8434193387873378,1
Karnataka,Haveri *,53462717.0,111.0,6.0,0.0,1417.0,964.0,117.0,2381.0,20.177966101694917,0.9915254237288136,0.6798307475317349,1
Karnataka,Kalaburagi,934053450.0,4096.0,602.0,84.0,70137.0,40220.0,4782.0,110357.0,23.072757683462264,0.9822287267405394,0.5734409307365479,1
Karnataka,Kodagu,369087366.0,1095.0,75.0,41.0,17305.0,11481.0,1211.0,28786.0,23.75082508250825,0.9653465346534653,0.6634115335721715,1
Karnataka,Kolar,717423117.0,3841.0,314.0,31.0,64283.0,47265.0,4186.0,111548.0,26.641509433962263,0.9923572963935993,0.7352529400784021,1
Karnataka,Koppal,748939872.0,4752.0,650.0,49.0,59812.0,43399.0,5451.0,103211.0,18.930851063829788,0.9908290535583272,0.725578051594135,1
Karnataka,Mandya,921203665.0,3401.0,150.0,43.0,65779.0,40261.0,3594.0,106040.0,29.49652294853964,0.9877607788595271,0.6120553359683795,1
Karnataka,Mysore,945287660.0,2857.0,214.0,2.0,54518.0,21231.0,3073.0,75749.0,24.641834743005855,0.9990240728692258,0.38942387057722994,1
Karnataka,Mysuru,978157247.0,3650.0,463.0,248.0,54589.0,37185.0,4361.0,91774.0,21.039431453461713,0.9429160935350757,0.681168712218355,1
Karnataka,Raichur,1044426308.0,7619.0,2056.0,104.0,110877.0,48164.0,9779.0,159041.0,16.261860940695296,0.9892638036809815,0.43438734464907375,3
Karnataka,Ramanagar,467705208.0,2559.0,379.0,11.0,40922.0,34834.0,2949.0,75756.0,25.68,0.9959322033898305,0.8512083669330206,1
Karnataka,Ramanagara,562160.0,168.0,24.0,12.0,0.0,0.0,204.0,0.0,0.0,0.9365853658536586,0.0,1
Karnataka,Shimoga,732636169.0,2111.0,149.0,0.0,26849.0,15514.0,2260.0,42363.0,18.73639982308713,0.9995577178239717,0.5778026070763501,1
Karnataka,Shivamogga,712417231.0,2004.0,182.0,43.0,33654.0,24751.0,2229.0,58405.0,26.190582959641254,0.9802690582959641,0.7354330708661417,1
Karnataka,Tumakuru,960080524.0,2792.0,161.0,47.0,43561.0,28425.0,3000.0,71986.0,23.987337554148617,0.984005331556148,0.6525182498507874,1
Karnataka,Tumkur,972547143.0,2754.0,188.0,0.0,64761.0,26300.0,2942.0,91061.0,30.941556235134218,0.9996602106693849,0.40610234396714123,1
Karnataka,Udupi,1049340391.0,3338.0,210.0,43.0,34625.0,27375.0,3591.0,62000.0,17.260579064587972,0.987750556792873,0.7905908854617917,1
Karnataka,Udupi *,1150349.0,2.0,0.0,0.0,3.0,1.0,2.0,4.0,1.3333333333333333,0.6666666666666666,0.25,1
Karnataka,Uttara Kannada,1066766389.0,3219.0,221.0,30.0,43156.0,30631.0,3470.0,73787.0,21.258138864880436,0.9910688562373956,0.7097573974094585,1
Karnataka,Vijayanagara,561598797.0,1822.0,241.0,56.0,19948.0,14692.0,2119.0,34640.0,16.339622641509433,0.9731132075471698,0.7364780189483182,1
Karnataka,Vijayapura,1139487168.0,4662.0,842.0,92.0,53092.0,31971.0,5596.0,85063.0,15.19796319456852,0.9833839556905485,0.6021697775601303,1
Karnataka,Yadgir,721628936.0,4847.0,1300.0,111.0,60902.0,33334.0,6258.0,94236.0,15.056079245885924,0.9821057676945198,0.5473293598016518,1
Karnataka,yadgir,234680043.0,573.0,116.0,0.0,4281.0,2099.0,689.0,6380.0,9.246376811594203,0.9985507246376811,0.4901914992993928,1
Kerala,Alappuzha,1679059150.0,2536.0,892.0,131.0,87629.0,36835.0,3559.0,124464.0,34.96179775280899,0.9629213483146067,0.4203469131575944,1
Kerala,Ernakulam,2431629320.0,4185.0,1807.0,332.0,148755.0,66207.0,6324.0,214962.0,33.98608695652174,0.9473517786561265,0.4450711231815859,1
Kerala,Idukki,777447597.0,1399.0,271.0,28.0,47933.0,15492.0,1698.0,63425.0,37.33078281341966,0.9829311359623308,0.32319439228939795,1
Kerala,Kannur,2131523533.0,4013.0,1722.0,230.0,119399.0,57710.0,5965.0,177109.0,29.686389540730808,0.961280590010057,0.48333333333333334,1
Kerala,Kasaragod,916384051.0,2695.0,798.0,62.0,71756.0,28358.0,3555.0,100114.0,28.153543307086615,0.9822834645669292,0.3951948938779492,1
Kerala,Kasargod,174567434.0,251.0,64.0,0.0,2138.0,1869.0,315.0,4007.0,12.680379746835444,0.9968354430379747,0.8737727910238429,1
Kerala,Kollam,2124035728.0,3814.0,1042.0,213.0,127311.0,53100.0,5069.0,180411.0,35.584023668639055,0.9577909270216962,0.4170855850194797,1
Kerala,Kottayam,1583557245.0,2465.0,804.0,52.0,78215.0,30210.0,3321.0,108425.0,32.63847080072246,0.9840457555689344,0.3862381098496471,1
Kerala,Kozhikode,2187826468.0,4587.0,1914.0,203.0,152186.0,89927.0,6704.0,242113.0,36.10932140193885,0.9695749440715884,0.5908980399114248,1
Kerala,Malappuram,3182347730.0,10205.0,4116.0,246.0,224009.0,152390.0,14567.0,376399.0,25.837383305875893,0.983045030203185,0.6802821302620419,3
Kerala,Palakkad,2542245155.0,5174.0,1381.0,169.0,159847.0,49996.0,6724.0,209843.0,31.20342007434944,0.9747211895910781,0.3127721335268505,1
Kerala,Pathanamthitta,1067681916.0,1398.0,480.0,73.0,59370.0,21035.0,1951.0,80405.0,41.19108606557377,0.9620901639344263,0.354297552677233,1
Kerala,Thiruvananthapuram,2578941205.0,4836.0,1394.0,433.0,148817.0,64938.0,6663.0,213755.0,32.076080432172866,0.9348739495798319,0.4363585050195541,1
Kerala,Thrissur,2855838649.0,4914.0,1672.0,485.0,145512.0,58820.0,7071.0,204332.0,28.893099547511312,0.9312782805429864,0.4042250520572045,1
Kerala,Wayanad,460789582.0,1265.0,233.0,18.0,36853.0,18065.0,1516.0,54918.0,36.201713909030985,0.987475280158207,0.49017745699245674,1
Ladakh,Kargil,42716801.0,365.0,120.0,7.0,2942.0,2489.0,492.0,5431.0,11.016227180527384,0.9837728194726166,0.8457356439007815,1
Ladakh,Leh,16311872.0,101.0,13.0,11.0,2821.0,3246.0,125.0,6067.0,48.15079365079365,0.9047619047619048,1.15024805102764,1
Lakshadweep,Lakshadweep,108526220.0,192.0,10.0,1.0,4820.0,1176.0,203.0,5996.0,29.392156862745097,0.9901960784313726,0.24393279402613566,1
Madanapalle,Kadiri Road,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0
Madhya Pradesh,Agar Malwa,171741536.0,2087.0,421.0,29.0,16813.0,9884.0,2537.0,26697.0,10.518912529550827,0.9881796690307328,0.5878434637801832,1
Madhya Pradesh,Alirajpur,196442405.0,3251.0,3390.0,369.0,62133.0,21594.0,7010.0,83727.0,11.942233632862644,0.9472257880473541,0.34753918949367496,1
Madhya Pradesh,Anuppur,331337087.0,2864.0,349.0,13.0,71350.0,26195.0,3226.0,97545.0,30.227765726681127,0.9956616052060737,0.36712870177012236,1
Madhya Pradesh,Ashok Nagar,206401656.0,3726.0,1285.0,167.0,74376.0,45017.0,5178.0,119393.0,23.053292141340027,0.9675613052712879,0.6052543124890759,1
Madhya Pradesh,Ashoknagar,2366657.0,1594.0,1323.0,94.0,0.0,0.0,3011.0,0.0,0.0,0.9684594953519257,0.0,1
Madhya Pradesh,Balaghat,591466315.0,6237.0,540.0,28.0,126762.0,79292.0,6805.0,206054.0,30.27534528357332,0.99573905377608,0.625513754013395,1
Madhya Pradesh,Barwani,266000733.0,12801.0,8355.0,667.0,143427.0,82759.0,21823.0,226186.0,10.364094574780058,0.969391495601173,0.5770072789134618,3
Madhya Pradesh,Betul,535049726.0,6829.0,1207.0,130.0,155822.0,48246.0,8166.0,204068.0,24.986898493939023,0.983959838373944,0.3096205309870815,1
Madhya Pradesh,Bhind,587593298.0,8483.0,4845.0,639.0,83365.0,58016.0,13967.0,141381.0,10.121778350515465,0.9541809851088202,0.695919199673728,3
Madhya Pradesh,Bhopal,760202803.0,11256.0,1452.0,154.0,186438.0,90864.0,12862.0,277302.0,21.55811241545518,0.9879499339189924,0.4873658408380221,3
Madhya Pradesh,Burhanpur,126997835.0,6542.0,2759.0,388.0,74141.0,16543.0,9689.0,90684.0,9.358513931888545,0.9598555211558307,0.2231258935556095,3
Madhya Pradesh,Chhatarpur,616989773.0,11504.0,5965.0,367.0,158531.0,79858.0,17836.0,238389.0,13.364859561585469,0.9793687279250995,0.5037342618524967,3
Madhya Pradesh,Chhindwara,677655815.0,8308.0,625.0,48.0,140191.0,89422.0,8981.0,229613.0,25.563682921398353,0.9945446448452461,0.6378538005021684,1
Madhya Pradesh,Damoh,354928202.0,5081.0,938.0,47.0,134483.0,55454.0,6066.0,189937.0,31.30657656172738,0.9920883467941322,0.4123464501353321,1
Madhya Pradesh,Datia,275371968.0,3995.0,1805.0,43.0,47034.0,36445.0,5843.0,83479.0,14.284565366187543,0.9924709103353867,0.7748485170617625,1
Madhya Pradesh,Dewas,392415667.0,8393.0,1958.0,91.0,119901.0,47249.0,10442.0,167150.0,16.005936991286028,0.9911902709949248,0.3940634851795633,3
Madhya Pradesh,Dhar,468024277.0,8734.0,3553.0,425.0,146391.0,87455.0,12712.0,233846.0,18.394242114371117,0.9664909934712499,0.5974028635444559,3
Madhya Pradesh,Dindori,227917580.0,2409.0,249.0,1.0,61476.0,47417.0,2659.0,108893.0,40.93721804511278,0.9992481203007518,0.7712965824617336,1
Madhya Pradesh,East Nimar,351326700.0,2338.0,1500.0,21.0,40363.0,9607.0,3859.0,49970.0,12.94559585492228,0.994300518134715,0.23800911703498168,1
Madhya Pradesh,Guna,390850058.0,7496.0,2249.0,66.0,132886.0,52953.0,9811.0,185839.0,18.939971463514066,0.9931716265796984,0.3984814165418739,3
Madhya Pradesh,Gwalior,572166434.0,12110.0,5602.0,830.0,127120.0,81719.0,18542.0,208839.0,11.26241708461414,0.9551852451059699,0.6428442192871359,3
Madhya Pradesh,Harda,91805008.0,1733.0,383.0,18.0,37769.0,10167.0,2134.0,47936.0,22.452459016393444,0.9911007025761124,0.26918189038919776,1
Madhya Pradesh,Harda *,95036061.0,503.0,107.0,0.0,10172.0,2094.0,610.0,12266.0,20.075286415711947,0.9983633387888707,0.20583898554998525,1
Madhya Pradesh,Hoshangabad,355776362.0,5158.0,812.0,12.0,97056.0,12403.0,5982.0,109459.0,18.295002507103458,0.9978271770015043,0.12779088576815686,1
Madhya Pradesh,Indore,827313544.0,16685.0,5009.0,609.0,221624.0,186687.0,22303.0,408311.0,18.306626614060256,0.9726506456241033,0.8423553299492386,3
Madhya Pradesh,Jabalpur,679947198.0,10653.0,1713.0,101.0,158664.0,92051.0,12467.0,250715.0,20.108678216233557,0.9918190567853705,0.5801594554564649,3
Madhya Pradesh,Jhabua,261856586.0,6586.0,6570.0,332.0,88726.0,41462.0,13488.0,130188.0,9.651419675290978,0.9753132181777745,0.46729856751608867,3
Madhya Pradesh,Katni,447287590.0,8413.0,2410.0,118.0,98452.0,56942.0,10941.0,155394.0,14.201608481082069,0.9891244745019192,0.5783673427930078,3
Madhya Pradesh,Khandwa,362585939.0,3207.0,1232.0,82.0,59018.0,17730.0,4521.0,76748.0,16.972136222910216,0.9816452896948253,0.30041173181517816,1
Madhya Pradesh,Khargone,490501011.0,9870.0,4663.0,506.0,169201.0,40980.0,15039.0,210181.0,13.974800531914894,0.9662898936170212,0.242195718726729,3
Madhya Pradesh,Maihar,122415824.0,378.0,20.0,20.0,1521.0,4017.0,418.0,5538.0,13.217183770883056,0.9498806682577565,2.6392904073587387,1
Madhya Pradesh,Mandla,434077856.0,4645.0,261.0,5.0,62247.0,56981.0,4911.0,119228.0,24.272801302931597,0.9987785016286646,0.9153868397378229,1
Madhya Pradesh,Mandsaur,519159778.0,7444.0,808.0,24.0,92460.0,54055.0,8276.0,146515.0,17.701461882324512,0.9969795819741453,0.584624868863629,1
Madhya Pradesh,Mauganj,108445364.0,379.0,58.0,1.0,1061.0,4086.0,438.0,5147.0,11.724373576309794,0.9954441913439636,3.847457627118644,1
Madhya Pradesh,Morena,383364414.0,14064.0,7647.0,670.0,145559.0,110417.0,22381.0,255976.0,11.436690197480118,0.9700205522294701,0.7585669139873592,3
Madhya Pradesh,Narmadapuram,167061610.0,608.0,100.0,29.0,6850.0,5909.0,737.0,12759.0,17.288617886178862,0.959349593495935,0.8625018245511604,1
Madhya Pradesh,Narsimhapur,238316327.0,966.0,223.0,0.0,10348.0,4286.0,1189.0,14634.0,12.29747899159664,0.9991596638655462,0.4141462943279544,1
Madhya Pradesh,Narsinghpur,462542352.0,3860.0,1222.0,92.0,63117.0,26197.0,5174.0,89314.0,17.258743961352657,0.9820289855072464,0.4150480053233626,1
Madhya Pradesh,Neemuch,347358791.0,4183.0,764.0,17.0,57011.0,36976.0,4964.0,93987.0,18.929909365558913,0.9963746223564954,0.6485652143408406,1
Madhya Pradesh,Niwari,51958800.0,117.0,16.0,9.0,2295.0,1739.0,142.0,4034.0,28.20979020979021,0.9300699300699301,0.757404181184669,1
Madhya Pradesh,Pandhurna,29774810.0,66.0,4.0,28.0,377.0,821.0,98.0,1198.0,12.1010101010101,0.7070707070707071,2.171957671957672,1
Madhya Pradesh,Panna,351048146.0,6807.0,2404.0,128.0,98039.0,42825.0,9339.0,140864.0,15.081798715203426,0.9861884368308351,0.43681150550795594,1
Madhya Pradesh,Raisen,502233873.0,6215.0,1230.0,122.0,116648.0,42813.0,7567.0,159461.0,21.070428118393234,0.983747357293869,0.3670241493711905,1
Madhya Pradesh,Rajgarh,423303899.0,6542.0,1594.0,35.0,165229.0,42280.0,8171.0,207509.0,25.392682329907,0.9955947136563876,0.2558857350360104,1
Madhya Pradesh,Ratlam,381839873.0,6427.0,1478.0,77.0,134947.0,79423.0,7982.0,214370.0,26.85331329074283,0.9902292371288989,0.5885452174170792,1
Madhya Pradesh,Rewa,898175951.0,9346.0,1463.0,29.0,194959.0,83134.0,10838.0,278093.0,25.65670264784574,0.9972322169941876,0.4264156750102585,3
Madhya Pradesh,Sagar,750891740.0,11572.0,1882.0,387.0,192725.0,87877.0,13841.0,280602.0,20.271781534460338,0.9719693685883543,0.45596857715098116,3
Madhya Pradesh,Satna,778176004.0,11198.0,1946.0,132.0,172713.0,87053.0,13276.0,259766.0,19.565112600738118,0.9899826768095202,0.5040297833412463,3
Madhya Pradesh,Sehore,430853575.0,5155.0,1308.0,55.0,118002.0,27869.0,6518.0,145871.0,22.37628470624329,0.9914097254180089,0.23617196172978652,1
